RowName,E.4_prevision,A.6_prevision,B.6_prevision,D.4_prevision,C.4_prevision,D.6_prevision,A.8_prevision,A.1_prevision,B.1_prevision,A.2_prevision,D.9_prevision,D.12_prevision,E.9_prevision,C.2_prevision,B.2_prevision,E.2_prevision,A.4_prevision,B.4_prevision,A.9_prevision,D.7_prevision,D.2_prevision,E.7_prevision,E.5_prevision,E.3_prevision,B.5_prevision,D.10_prevision,A.7_prevision,D.5_prevision,C.1_prevision,E.8_prevision,A.3_prevision,D.1_prevision,D.11_prevision,C.3_prevision,E.6_prevision,B.3_prevision,D.3_prevision,A.5_prevision,D.8_prevision,E.1_prevision
Practical Learning Analytics,0.65,0.0,0.8999999999999999,0.2,0.5,0.0,0.9,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.2,0.4,1.0,0.4,0.4,0.6000000000000001,1.7999999999999998,0.7333333333333334,0.4
Reproducible Research,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.6000000000000001,0.2,1.0666666666666667,0.4,0.2,0.8666666666666667,0.2
How to Create Promo & Explainer Videos in PowerPoint,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Introduction to Natural Language Processing,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.811111111111111,0.3666666666666667,0.8888888888888888,0.2,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,2.8444444444444446,0.4
Adobe InDesign Training Course,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Algebra I (Beginning Algebra),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
Introduction to Big Data with Apache Spark,0.4,0.0,0.4,0.2,0.14285714285714285,0.0,0.6857142857142857,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.2,0.4,0.6000000000000001,0.4,0.0,0.2,0.8,0.7333333333333334,0.4
Nanotechnology and Nanosensors,0.45,0.0,0.7,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.38888888888888884,0.9444444444444443,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.777777777777778,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.5,0.0,0.0,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,1.6,2.8444444444444446,0.4
Rails Testing for Zombies,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.5333333333333333,0.25,0.0,0.2,0.4,0.6000000000000001,0.4,0.25,0.2,1.7999999999999998,0.4,0.4
Rethinking Ageing:  Are we prepared to live longer?,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.16666666666666666,1.1857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.7,0.0,0.0,0.2,0.4,0.8,0.4,0.4,0.4,1.5999999999999999,0.5333333333333333,0.4
Learn to program in Java,0.0,0.0,0.0,0.2,0.30952380952380953,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.6523809523809524,0.5333333333333333,0.16666666666666666,0.3666666666666667,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
R Programming,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.2,0.6000000000000001,0.2,1.0666666666666667,0.4,0.2,0.8666666666666667,0.2
Next Steps in Software Development on SAP HANA,0.8999999999999999,0.2,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.4,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.7999999999999998,0.2,0.2
Flash Professional CS5: Animation Projects,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Crack Cold Emailing to Increase Sales and Grow Your Business,0.9,0.2,1.15,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.2,1.0666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Android Apps in 1 Hour: No Coding Required,0.0,0.0,0.0,0.2,0.30952380952380953,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.5333333333333333,0.6523809523809524,0.5333333333333333,0.16666666666666666,0.3666666666666667,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,0.4,0.8666666666666667,0.2
Introduction to Java Programming – Part 2,0.45,0.0,0.7,0.2,0.6666666666666666,0.0,0.9,0.0,0.0,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.0,0.2,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,1.6,1.0666666666666667,0.4
HTML5 from W3C | edX.html,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,1.6,0.7333333333333334,0.4
Design Kit: Prototyping,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Relational Algebra,0.4,0.0,0.4,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.5888888888888888,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.644444444444445,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.6000000000000001,0.4,2.511111111111111,0.4
Software Security ,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.2,0.2,1.0666666666666667,0.4
Introduction to Drupal,0.25,0.0,0.5,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.6000000000000001,1.6,0.5333333333333333,0.0
Python for Genomic Data Science,0.4,0.0,0.4,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0.5,0.5333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.2,0.4,1.0,0.4,0.4,0.6000000000000001,0.8,0.7333333333333334,0.4
Facebook Marketing + Ads 2015 for Business and Entrepreneurs,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Core Concepts in Data Analysis,0.65,0.0,0.8999999999999999,0.2,0.5,0.0,0.8999999999999999,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,2.311111111111111,0.4
Mixing and Mastering with Pro Tools,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Introduction to Java Programming – Part 1,0.25,0.0,0.5,0.2,0.8095238095238095,0.0,1.1857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2,0.0,0.4,0.2,0.6666666666666666,0.0,1.4,0.8666666666666667,0.2
Nutrition and Health Part 2: Micronutrients and Malnutrition,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Adobe Dreamweaver CS6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,0.5333333333333333,0.0
Programming Mobile Services for Android Handheld Systems: Concurrency,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.2,0.2,1.0666666666666667,0.4
Calculus III (Multivariable Calculus),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.4444444444444444,0.0,0.8888888888888888,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,2.111111111111111,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.4,0.6000000000000001,0.2,2.311111111111111,0.0
e-Learning Ecologies,0.45,0.0,0.7,0.2,0.6428571428571428,0.16666666666666666,1.1857142857142855,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.4,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0333333333333332,0.7,0.0,0.0,0.0,0.2,1.0,0.0,0.4,0.6000000000000001,1.7999999999999998,0.7333333333333334,0.2
Rapid Deployment of SAP Solutions,0.45,0.2,0.45,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.5,0.7,0.7333333333333334,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.5666666666666667,0.16666666666666666,0.25,0.0,0.2,0.2,0.6000000000000001,0.4,0.25,0.2,0.6000000000000001,0.7333333333333334,0.4
Introduction to Systems Engineering,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.5888888888888889,0.9777777777777777,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.5999999999999999,2.311111111111111,0.4
Metaliteracy: Empowering Yourself in a Connected World,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.3666666666666667,0.0,0.0,0.0,0.4,1.0,0.2,0.4,0.6000000000000001,1.7999999999999998,0.7333333333333334,0.4
Emerging Trends & Technologies in the Virtual K-12 Classroom,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.5714285714285714,0.0,0.5,0.5,0.3333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.16666666666666666,0.3666666666666667,0.0,0.0,0.2,0.4,0.8,0.4,0.4,0.4,1.5999999999999999,0.5333333333333333,0.4
Underactuated Robotics,0.65,0.0,0.65,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.38888888888888884,0.7777777777777777,0.0,0.8888888888888888,0.0,0.0,0.0,0.5,0.5,2.4444444444444446,0.0,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.7,0.25,0.0,0.2,0.4,0.6000000000000001,0.4,0.65,0.6000000000000001,0.4,2.311111111111111,0.2
Circuits and Electronics 2: Amplification_ Speed_ and Delay,0.25,0.0,0.5,0.2,0.5,0.16666666666666666,0.7,0.0,0.0,0.5888888888888888,0.9777777777777776,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.3111111111111113,0.0,0.4,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,1.0333333333333332,0.5,0.0,0.0,0.2,0.0,0.8,0.2,0.4,0.6000000000000001,1.6,2.3111111111111113,0.0
Extending SAP Products with SAP HANA Cloud Platform,0.65,0.0,0.8999999999999999,0.2,0.5,0.16666666666666666,0.9,0.0,0.0,0.5888888888888889,0.9777777777777777,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.7,0.0,0.0,0.0,0.4,0.6000000000000001,0.2,0.0,0.2,1.8,2.511111111111111,0.4
Interprofessional Healthcare Informatics ,0.65,0.0,0.8999999999999999,0.2,0.6428571428571428,0.16666666666666666,1.1857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.5,0.5,0.6666666666666666,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,0.5333333333333333,0.4
Electrotechnique I,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
Principles of Synthetic Biology,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142855,0.0,0.2857142857142857,0.2,0.4857142857142857,0.2,0.0,0.2,0.5714285714285714,0.0,0.5,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.0,0.2,1.5999999999999999,0.7333333333333334,0.4
Web Development,0.4,0.0,0.4,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.5333333333333333,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.7,0.0,0.0,0.2,0.4,1.0,0.4,0.4,0.6000000000000001,0.8,0.7333333333333334,0.4
Preparing for the AP* Computer Science A Exam — Part 1,0.65,0.0,0.65,0.2,0.14285714285714285,0.16666666666666666,0.6857142857142857,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.7,0.25,0.0,0.2,0.4,0.6000000000000001,0.4,0.25,0.2,0.8,0.7333333333333334,0.4
Learn PHP and MySQL Development From Scratch,0.25,0.0,0.5,0.2,0.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.4,0.0,0.0
Probability,0.2,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.4222222222222222,0.6444444444444444,0.2,0.8888888888888888,0.2,0.0,0.0,0.5,0.5,2.311111111111111,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,1.0,0.4,0.4,0.6000000000000001,0.6000000000000001,2.511111111111111,0.4
Sketch 3 - Mobile App Design (UI & UX Design),0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
How the Internet of Things and Smart Services Will Change Society,0.8999999999999999,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
Cyber-Physical Systems,0.2,0.0,0.2,0.0,0.30952380952380953,0.0,0.4857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4,0.6666666666666666,0.2,0.2,1.0666666666666667,0.4
Applied Regression Analysis,0.0,0.0,0.0,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.0,0.6000000000000001,0.2,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.2
Introduction to Mobile Solution Development,0.9,0.0,1.15,0.2,0.6428571428571428,0.16666666666666666,0.9857142857142858,0.0,0.2857142857142857,0.16666666666666666,0.6190476190476191,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.2,0.2,0.2,0.0,0.8666666666666667,0.5333333333333333,0.25,0.0,0.2,0.4,0.4,0.4,0.25,0.2,1.8,0.2,0.2
How to Make a Video Game,0.2,0.0,0.2,0.2,0.30952380952380953,0.0,0.6857142857142857,0.0,0.2857142857142857,0.3666666666666667,0.6523809523809524,0.3666666666666667,0.0,0.2,0.9047619047619047,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5333333333333333,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Artificial Intelligence Planning,0.45,0.0,0.7,0.2,0.6428571428571428,0.0,1.1857142857142857,0.0,0.2857142857142857,0.4222222222222222,0.9301587301587302,0.2,0.8888888888888888,0.2,0.5714285714285714,0.0,0.16666666666666666,0.16666666666666666,1.9777777777777776,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.0,0.2,1.0,0.2,0.4,0.6000000000000001,1.5999999999999999,2.511111111111111,0.4
Introduction and Relational Databases,0.65,0.0,0.9,0.2,0.5,0.16666666666666666,0.8999999999999999,0.0,0.0,0.5888888888888889,0.9777777777777777,0.2,0.8888888888888888,0.2,0.0,0.0,0.16666666666666666,0.16666666666666666,2.311111111111111,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.0,0.0,0.0,0.4,0.8,0.2,0.4,0.4,1.6,2.311111111111111,0.4
Sports and Building Aerodynamics,0.2,0.0,0.2,0.2,0.16666666666666666,0.0,0.4,0.0,0.0,0.3666666666666667,0.3666666666666667,0.3666666666666667,0.0,0.2,0.3333333333333333,0.3333333333333333,0.5,0.5,0.8666666666666667,0.2,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.16666666666666666,0.0,0.0,0.2,0.2,0.6000000000000001,0.4,0.6666666666666666,0.2,0.6000000000000001,1.0666666666666667,0.4
Customize Any WordPress Theme With This Simple Trick,0.2,0.0,0.2,0.2,0.0,0.16666666666666666,0.4,0.0,0.0,0.3666666666666667,0.2,0.3666666666666667,0.16666666666666666,0.3666666666666667,0.0,0.3333333333333333,0.16666666666666666,0.5,0.5333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.16666666666666666,0.0,0.16666666666666666,0.0,0.2,0.6000000000000001,0.2,0.0,0.2,0.6000000000000001,0.7333333333333334,0.4
An Introduction to Computer Networks,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.38888888888888884,0.9444444444444444,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.7777777777777777,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.8,0.4,0.4,0.6000000000000001,0.2,2.844444444444444,0.4
Create a Video Sharing Website Like Youtube With Joomla,0.2,0.0,0.2,0.0,0.0,0.16666666666666666,0.2,0.0,0.0,0.38888888888888884,0.9444444444444443,0.16666666666666666,0.8888888888888888,0.0,0.0,0.3333333333333333,0.5,0.5,2.777777777777778,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.0,0.3666666666666667,0.5,0.0,0.0,0.2,0.2,0.8,0.4,0.4,0.6000000000000001,0.2,2.8444444444444446,0.4
